CUSTOMER_NAME,INVOICE_TO_ADDRESS1,INVOICE_TO_ADDRESS2,INVOICE_TO_ADDRESS3,INVOICE_TO_ADDRESS4,CITY,LAT,LON,State/Region,Zip/Postal Code,Country,CUSTOMER_NUMBER,ORDER_NUMBER,ORDER_BOOKED_DATE,ORDER_TYPE,LINE_TYPE,LINE_NUMBER,ORDERED_ITEM,ORDERED_QUANTITY,LINE_CREATION_DATE,UNIT_SELLING_PRICE,TOTAL_AMOUNT,SF_OPPORTUNITY#,ORDER_BOOKED_YEAR,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10353,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,6,SDS-KIT-B-107,2,7/13/12,"1,224","2,448",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10353,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,6,SDS-KIT-B-107,2,7/13/12,"1,224","2,448",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10353,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,7,SDS-KIT-B-103,0,7/13/12,"1,102",0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10353,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,8,TAV-PDK-04,0,7/13/12,"26,000",0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10353,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,9,SDS-KIT-B-103,0,7/13/12,"1,102",0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10353,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,9,SDS-KIT-B-103,3,7/13/12,"1,102","3,306",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10353,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,9,SDS-KIT-B-103,3,7/13/12,"1,102","3,306",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10353,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,9,SDS-KIT-B-103,3,7/13/12,"1,102","3,306",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10353,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,11,SDSA-654-01,0,7/13/12,80,0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10353,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,11,SDSA-654-01,1,7/13/12,80,80,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10353,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,11,SDSA-654-01,2,7/13/12,80,160,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10353,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,11,SDSA-654-01,3,7/13/12,80,240,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10353,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,12,SDS-KIT-B-102,0,7/13/12,"1,224",0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10353,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,12,SDS-KIT-B-102,1,7/13/12,"1,224","1,224",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10353,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,12,SDS-KIT-B-102,2,7/13/12,"1,224","2,448",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10353,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,13,SDS-KIT-B-103,3,7/13/12,"1,102","3,306",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10353,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,13,SDS-KIT-B-103,3,7/13/12,"1,102","3,306",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10353,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,14,SDS-KIT-B-107,0,7/13/12,"1,224",0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10353,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,14,SDS-KIT-B-107,2,7/13/12,"1,224","2,448",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10353,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,15,TAV-PDK-04,18,7/13/12,"26,000","468,000",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10353,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,16,SDS-KIT-B-102,1,7/13/12,"1,224","1,224",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10353,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,17,SDSA-654-01,1,7/13/12,80,80,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10353,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,18,ST-654-001,8,7/13/12,70,560,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10353,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,18,ST-654-001,10,7/13/12,70,700,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10353,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,18,ST-654-001,"8,000",7/13/12,70,"560,000",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10353,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,19,SDSA-654-01,4,7/13/12,80,320,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10353,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,20,SDS-KIT-B-101,4,7/13/12,"1,020","4,080",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10353,7/13/12,Software Contracts - ABC Inc.,Services Line - ABC Inc.,10,ODC-1000,0,7/13/12,0,0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10354,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,1,SDSA-654-01,18,7/13/12,80,"1,440",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10354,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,2,SDS-KIT-B-101,18,7/13/12,"1,224","22,032",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10354,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,3,SDS-KIT-C,18,7/13/12,796,"14,328",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10354,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,4,STA-1002,0,7/13/12,8,0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10354,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,5,SMRA-751G-06,18,7/13/12,60,"1,080",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10354,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,6,ACC-1305,36,7/13/12,10,360,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10354,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,7,ACC-1306-1,72,7/13/12,10,720,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10354,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,8,ST-654-001,0,7/13/12,70,0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10354,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,8,ST-654-001,180,7/13/12,70,"12,600",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10354,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,9,BAT-1125,180,7/13/12,7,"1,260",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10354,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,10,PDK-AC-01-1,0,7/13/12,150,0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10354,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,11,PDK-AC-02,36,7/13/12,62,"2,232",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10354,7/13/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,12,PDK-AC-01-1,18,7/13/12,150,"2,700",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10358,7/20/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,1,SRA-1201,4,7/20/12,101,404,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10358,7/20/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,2,RFR-100-2,10,7/20/12,"4,020","40,200",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10358,7/20/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,3,SRA-1101,2,7/20/12,"2,372","4,744",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10358,7/20/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,4,ACC-3001-7,2,7/20/12,118,236,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10358,7/20/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,5,ES-1402,2,7/20/12,62,124,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10358,7/20/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,5,ES-1402,8,7/20/12,62,496,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10358,7/20/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,6,SRA-1202-01,10,7/20/12,137,"1,370",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10358,7/20/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,7,STA-1200,500,7/20/12,5,"2,500",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10358,7/20/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,8,SDSA-654-01,30,7/20/12,80,"2,400",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10358,7/20/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,9,SDS-KIT-B-102,10,7/20/12,"1,224","12,240",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10358,7/20/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,10,A3LA-IG-SV,3,7/20/12,"2,196","6,588",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10358,7/20/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,11,SRA-1011,20,7/20/12,195,"3,900",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10358,7/20/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,12,BAT-1120,"3,000",7/20/12,6,"18,000",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10358,7/20/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,13,BAT-1125,"3,000",7/20/12,7,"21,000",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10358,7/20/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,14,ST-654-001,"3,000",7/20/12,70,"210,000",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10359,8/10/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,1,SR-650-101-7,15,8/10/12,"1,604","24,060",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10359,8/10/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,2,SR-650-101-2,16,8/10/12,"1,604","25,664",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10359,8/10/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,3,SRA-1024,31,8/10/12,300,"9,300",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10359,8/10/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,4,SSM-650-102-DS,6,8/10/12,"3,676","22,056",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10359,8/10/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,5,ODC-1000,4,8/10/12,"3,676","14,704",,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10359,8/10/12,Software Contracts - ABC Inc.,Product Line -  ABC Inc.,6,SSM-650-107-DS,4,8/10/12,0,0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10393,8/23/12,Software Contracts - ABC Inc.,Services Line - ABC Inc.,1,SoftwareII-X070,0,8/23/12,"135,486.43",0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10393,8/23/12,Software Contracts - ABC Inc.,Services Line - ABC Inc.,2,SoftwareII-X090AA,0,8/23/12,"8,800",0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10393,8/23/12,Software Contracts - ABC Inc.,Services Line - ABC Inc.,3,SoftwareII-X090AB,0,8/23/12,"4,960",0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10393,8/23/12,Software Contracts - ABC Inc.,Services Line - ABC Inc.,4,SoftwareII-X070,0,8/23/12,"190,650.24",0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10393,8/23/12,Software Contracts - ABC Inc.,Services Line - ABC Inc.,5,SoftwareII-X090AA,0,8/23/12,"3,550",0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10393,8/23/12,Software Contracts - ABC Inc.,Services Line - ABC Inc.,6,SoftwareII-X090AB,0,8/23/12,"3,872",0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10393,8/23/12,Software Contracts - ABC Inc.,Services Line - ABC Inc.,7,SoftwareII-X070,0,8/23/12,"39,256.23",0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10393,8/23/12,Software Contracts - ABC Inc.,Services Line - ABC Inc.,8,SoftwareII-X090AA,0,8/23/12,"3,150",0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10393,8/23/12,Software Contracts - ABC Inc.,Services Line - ABC Inc.,9,SoftwareII-X090AB,0,8/23/12,726,0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10393,8/23/12,Software Contracts - ABC Inc.,Services Line - ABC Inc.,10,SoftwareII-X072,0,8/23/12,"5,000",0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10393,8/23/12,Software Contracts - ABC Inc.,Services Line - ABC Inc.,11,SoftwareII-X070,0,8/23/12,"142,539.78",0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10393,8/23/12,Software Contracts - ABC Inc.,Services Line - ABC Inc.,12,SoftwareII-X090AA,0,8/23/12,"7,332",0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10393,8/23/12,Software Contracts - ABC Inc.,Services Line - ABC Inc.,13,SoftwareII-X090AB,0,8/23/12,"3,206",0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10393,8/23/12,Software Contracts - ABC Inc.,Services Line - ABC Inc.,14,SoftwareII-X070,0,8/23/12,"271,228.12",0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10393,8/23/12,Software Contracts - ABC Inc.,Services Line - ABC Inc.,15,SoftwareII-X090AA,0,8/23/12,"9,925",0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10393,8/23/12,Software Contracts - ABC Inc.,Services Line - ABC Inc.,16,SoftwareII-X090AB,0,8/23/12,"7,492",0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10393,8/23/12,Software Contracts - ABC Inc.,Services Line - ABC Inc.,17,SoftwareII-X070,0,8/23/12,"41,661.74",0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10393,8/23/12,Software Contracts - ABC Inc.,Services Line - ABC Inc.,18,SoftwareII-X090AA,0,8/23/12,"2,050",0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10393,8/23/12,Software Contracts - ABC Inc.,Services Line - ABC Inc.,19,SoftwareII-X090AB,0,8/23/12,496,0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10393,8/23/12,Software Contracts - ABC Inc.,Services Line - ABC Inc.,20,SoftwareII-X072,0,8/23/12,"5,000",0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10445,9/22/12,Software Contracts - ABC Inc.,Services Line - ABC Inc.,1,SoftwareII-X070,0,9/22/12,"192,397.20",0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10445,9/22/12,Software Contracts - ABC Inc.,Services Line - ABC Inc.,2,SoftwareII-X072,0,9/22/12,"3,100",0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10445,9/22/12,Software Contracts - ABC Inc.,Services Line - ABC Inc.,3,SoftwareII-X090AA,0,9/22/12,"32,727",0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10445,9/22/12,Software Contracts - ABC Inc.,Services Line - ABC Inc.,4,SoftwareII-X090AB,0,9/22/12,"29,772",0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10445,9/22/12,Software Contracts - ABC Inc.,Services Line - ABC Inc.,5,SoftwareII-X070,0,9/22/12,"8,994",0,,2012,,
Northrop,U.S. Department of the Interior-GovWorks,Submit Invoices To:  www.govpay.gov,,,Montreal,45.5,-73.55, Quebec, H3B 1X9, CA,1981,10445,9/22/12,Software Contracts - ABC Inc.,Services Line - ABC Inc.,6,SoftwareII-X090AA,0,9/22/12,150,0,,2012,,
