"cocd","material","billT","qty","customer","profitctr","costctr","refdocno","inccc","crcy","inpclc","curr","account","postgdate","tc","intc"
"IN01","1-93-304","F2",1,1165080,"HTM",,9521083320,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","2-65-182","F2",1,1165080,"HTM",,9521083320,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","2-65-194","F2",1,1165080,"HTM",,9521083320,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","2-65-172","F2",1,1165080,"HTM",,9521083320,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","2-65-198","F2",1,1165080,"HTM",,9521083320,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","2-65-170","F2",1,1165080,"HTM",,9521083320,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","2-65-171","F2",1,1165080,"HTM",,9521083320,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","2-65-186","F2",1,1165080,"HTM",,9521083320,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","2-65-166","F2",1,1165080,"HTM",,9521083320,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","1-86-214","F2",1,1165080,"HTM",,9521083320,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","1-86-414","F2",1,1165080,"HTM",,9521083320,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","94-347","F2",1,1165080,"HTM",,9521083320,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","94-348","F2",1,1165080,"HTM",,9521083320,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","1-87-432","F2",1,1122342,"HTM",,9521083333,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","93-224","F2",1,1122342,"HTM",,9521083333,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","96-258","F2",1,1122342,"HTM",,9521083333,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","96-256","F2",1,1122342,"HTM",,9521083333,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","84-446","F2",1,1122342,"HTM",,9521083333,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","84-125","F2",1,1122342,"HTM",,9521083333,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","84-475","F2",1,1122342,"HTM",,9521083333,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","10-175","F2",1,1122342,"HTM",,9521083333,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","68-0002C","F2",1,1122342,"HTM",,9521083333,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","69-031B","F2",1,1122342,"HTM",,9521083333,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","1-89-033","F2",1,1122342,"HTM",,9521083333,1,"INR",1,"USD",41011000,1/17/2013,"INR",1.00
"IN01","1-87-434","F2",1,1122247,"HTM",,9521083344,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","84-113","F2",1,1122247,"HTM",,9521083344,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","92-905","F2",1,1121400,"HTM",,9521083345,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","1-89-099","F2",1,1122288,"HTM",,9521083346,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","90-597","F2",1,1122288,"HTM",,9521083346,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","84-108","F2",1,1122288,"HTM",,9521083346,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","84-102","F2",1,1122288,"HTM",,9521083346,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","1-11-983","F2",1,1122288,"HTM",,9521083346,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","10-418","F2",1,1122288,"HTM",,9521083346,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","11-301H","F2",1,1122288,"HTM",,9521083346,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","2-65-167","F2",1,1122288,"HTM",,9521083346,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","68-010","F2",1,1122288,"HTM",,9521083346,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","69-213","F2",1,1122288,"HTM",,9521083346,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","1-89-033","F2",1,1122288,"HTM",,9521083346,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","1-89-303","F2",1,1122288,"HTM",,9521083346,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","1-89-628","F2",1,1122288,"HTM",,9521083346,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","1-89-641","F2",1,1122288,"HTM",,9521083346,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","1-89-660","F2",1,1122288,"HTM",,9521083346,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","1-87-434","F2",1,1113293,"HTM",,9521083356,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","69-213","F2",1,1113293,"HTM",,9521083356,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","84-096","F2",1,1113293,"HTM",,9521083356,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","84-105","F2",1,1113293,"HTM",,9521083356,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","84-272","F2",1,1113293,"HTM",,9521083356,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","1-93-302","F2",1,1113293,"HTM",,9521083356,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","1-93-303","F2",1,1113293,"HTM",,9521083356,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","1-93-304","F2",1,1113293,"HTM",,9521083356,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","1-93-306","F2",1,1113293,"HTM",,9521083356,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","1-93-308","F2",1,1113293,"HTM",,9521083356,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","1-93-309","F2",1,1113293,"HTM",,9521083356,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","94-347","F2",1,1113293,"HTM",,9521083356,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","94-348","F2",1,1113293,"HTM",,9521083356,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","2-65-182","F2",1,1113293,"HTM",,9521083356,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","2-65-194","F2",1,1113293,"HTM",,9521083356,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","2-65-172","F2",1,1113293,"HTM",,9521083356,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","2-65-198","F2",1,1113293,"HTM",,9521083356,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","2-65-170","F2",1,1113293,"HTM",,9521083356,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","2-65-171","F2",1,1113293,"HTM",,9521083356,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","2-65-186","F2",1,1113293,"HTM",,9521083356,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","2-65-166","F2",1,1113293,"HTM",,9521083356,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","89-516","F2",1,1113293,"HTM",,9521083356,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","1-86-214","F2",1,1113293,"HTM",,9521083356,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","1-86-414","F2",1,1113293,"HTM",,9521083356,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","94-190","F2",1,1165080,"HTM",,9521083398,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","1-87-036","F2",1,1161594,"HTM",,9521083408,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","1-87-431","F2",1,1161594,"HTM",,9521083408,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","1-87-432","F2",1,1161594,"HTM",,9521083408,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","1-87-433","F2",1,1161594,"HTM",,9521083408,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","84-102","F2",1,1161594,"HTM",,9521083408,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","84-108","F2",1,1161594,"HTM",,9521083408,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","84-253","F2",1,1161594,"HTM",,9521083408,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","87-620","F2",1,1161594,"HTM",,9521083408,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","87-621","F2",1,1161594,"HTM",,9521083408,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","87-623","F2",1,1161594,"HTM",,9521083408,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","87-624","F2",1,1161594,"HTM",,9521083408,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","87-625","F2",1,1161594,"HTM",,9521083408,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","87-627","F2",1,1161594,"HTM",,9521083408,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","2-65-167","F2",1,1161594,"HTM",,9521083408,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","94-161","F2",1,1161594,"HTM",,9521083408,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","94-151","F2",1,1161594,"HTM",,9521083408,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","16-089","F2",1,1161594,"HTM",,9521083408,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","83-034K","F2",1,1161594,"HTM",,9521083408,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","83-035K","F2",1,1161594,"HTM",,9521083408,1,"INR",1,"USD",41011000,1/18/2013,"INR",1.00
"IN01","62-253","F2",1,1113076,"HTM",,9521083460,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","62-254","F2",1,1113076,"HTM",,9521083460,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","62-255","F2",1,1113076,"HTM",,9521083460,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","62-248","F2",1,1113076,"HTM",,9521083460,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","92-906","F2",1,1113076,"HTM",,9521083460,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","92-905","F2",1,1113076,"HTM",,9521083460,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","94-190","F2",1,1165080,"HTM",,9521083474,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","62-257","F2",1,1122171,"HTM",,9521083478,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","62-249","F2",1,1147693,"HTM",,9521083479,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","62-250","F2",1,1147693,"HTM",,9521083479,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","62-252","F2",1,1147693,"HTM",,9521083479,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","62-253","F2",1,1147693,"HTM",,9521083479,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","62-255","F2",1,1147693,"HTM",,9521083479,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","62-243","F2",1,1147693,"HTM",,9521083479,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","62-256","F2",1,1147693,"HTM",,9521083479,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","62-244","F2",1,1147693,"HTM",,9521083479,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","62-257","F2",1,1147693,"HTM",,9521083479,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","62-258","F2",1,1147693,"HTM",,9521083479,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","62-259","F2",1,1147693,"HTM",,9521083479,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","62-260","F2",1,1147693,"HTM",,9521083479,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","62-261","F2",1,1147693,"HTM",,9521083479,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","94-151","F2",1,1147693,"HTM",,9521083479,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","94-153","F2",1,1147693,"HTM",,9521083479,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","69-799","F2",1,1147693,"HTM",,9521083479,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","1-86-508","F2",1,1147693,"HTM",,9521083479,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","1-86-509","F2",1,1147693,"HTM",,9521083479,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","1-86-510","F2",1,1147693,"HTM",,9521083479,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","2-65-242","F2",1,1147693,"HTM",,9521083479,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","68-012","F2",1,1147693,"HTM",,9521083479,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","84-253","F2",1,1147693,"HTM",,9521083479,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","96-941","F2",1,1147693,"HTM",,9521083479,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","96-918","F2",1,1147693,"HTM",,9521083479,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","96-919","F2",1,1147693,"HTM",,9521083479,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","96-950","F2",1,1147693,"HTM",,9521083479,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","96-951","F2",1,1147693,"HTM",,9521083479,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","10-099","F2",1,1122242,"HTM",,9521083486,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","87-625","F2",1,1126275,"HTM",,9521083488,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","10-099","F2",1,1126275,"HTM",,9521083488,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","65-980","F2",1,1126275,"HTM",,9521083488,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","95-269","F2",1,1126275,"HTM",,9521083488,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","66-039","F2",1,1126275,"HTM",,9521083488,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","1-87-715","F2",1,1126275,"HTM",,9521083488,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","92-906","F2",1,1126275,"HTM",,9521083488,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","92-908","F2",1,1126275,"HTM",,9521083488,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","92-908","F2",1,1126275,"HTM",,9521083488,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","57-057","F2",1,1126275,"HTM",,9521083488,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","94-162","F2",1,1126275,"HTM",,9521083488,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","84-105","F2",1,1126275,"HTM",,9521083488,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","94-163","F2",1,1126275,"HTM",,9521083488,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","62-257","F2",1,1122171,"HTM",,9521083489,1,"INR",1,"USD",41011000,1/19/2013,"INR",1.00
"IN01","95-269","F2",1,1122249,"HTM",,9521083491,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","1-87-431","F2",1,1122249,"HTM",,9521083491,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","1-87-432","F2",1,1122249,"HTM",,9521083491,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","1-86-214","F2",1,1122249,"HTM",,9521083491,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","1-86-215","F2",1,1122249,"HTM",,9521083491,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","1-86-414","F2",1,1122249,"HTM",,9521083491,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","1-84-519","F2",1,1122249,"HTM",,9521083491,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","84-467","F2",1,1161949,"HTM",,9521083493,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","86-478","F2",1,1161949,"HTM",,9521083493,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","1-89-099","F2",1,1122273,"HTM",,9521083494,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","1-87-709","F2",1,1122273,"HTM",,9521083494,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","1-93-638","F2",1,1122273,"HTM",,9521083494,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","68-0002C","F2",1,1122273,"HTM",,9521083494,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","42-362","F2",1,1122273,"HTM",,9521083494,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","15-265","F2",1,1122273,"HTM",,9521083494,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","10-418","F2",1,1122273,"HTM",,9521083494,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","84-102","F2",1,1122273,"HTM",,9521083494,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","1-84-369","F2",1,1122277,"HTM",,9521083496,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","86-477","F2",1,1122277,"HTM",,9521083496,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","1-86-418","F2",1,1122277,"HTM",,9521083496,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","1-86-419","F2",1,1122277,"HTM",,9521083496,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","1-86-420","F2",1,1122277,"HTM",,9521083496,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","1-86-421","F2",1,1122277,"HTM",,9521083496,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","1-86-422","F2",1,1122277,"HTM",,9521083496,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","1-86-423","F2",1,1122277,"HTM",,9521083496,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","1-86-424","F2",1,1122277,"HTM",,9521083496,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","1-86-425","F2",1,1122277,"HTM",,9521083496,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","1-86-426","F2",1,1122277,"HTM",,9521083496,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","1-86-427","F2",1,1122277,"HTM",,9521083496,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","1-86-428","F2",1,1122277,"HTM",,9521083496,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","1-86-429","F2",1,1122277,"HTM",,9521083496,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","1-86-430","F2",1,1122277,"HTM",,9521083496,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","1-86-431","F2",1,1122277,"HTM",,9521083496,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","1-86-432","F2",1,1122277,"HTM",,9521083496,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","1-86-433","F2",1,1122277,"HTM",,9521083496,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","1-86-434","F2",1,1122277,"HTM",,9521083496,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","1-86-435","F2",1,1122277,"HTM",,9521083496,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","1-86-436","F2",1,1122277,"HTM",,9521083496,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","1-86-438","F2",1,1122277,"HTM",,9521083496,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","1-86-439","F2",1,1122277,"HTM",,9521083496,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","ST92001CE","F2",1,1122277,"HTM",,9521083496,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","95-269","F2",1,1122277,"HTM",,9521083496,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","66-120","F2",1,1122277,"HTM",,9521083496,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","62-241","F2",1,1122277,"HTM",,9521083497,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","62-244","F2",1,1122277,"HTM",,9521083497,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","62-245","F2",1,1122277,"HTM",,9521083497,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","62-246","F2",1,1122277,"HTM",,9521083497,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","62-248","F2",1,1122277,"HTM",,9521083497,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","62-249","F2",1,1122277,"HTM",,9521083497,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","62-251","F2",1,1122277,"HTM",,9521083497,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","62-252","F2",1,1122277,"HTM",,9521083497,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","62-253","F2",1,1122277,"HTM",,9521083497,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","62-254","F2",1,1122277,"HTM",,9521083497,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","62-255","F2",1,1122277,"HTM",,9521083497,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","62-256","F2",1,1122277,"HTM",,9521083497,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","62-257","F2",1,1122277,"HTM",,9521083497,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","62-259","F2",1,1122277,"HTM",,9521083497,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","62-261","F2",1,1122277,"HTM",,9521083497,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","62-262","F2",1,1122277,"HTM",,9521083497,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","62-263","F2",1,1122277,"HTM",,9521083497,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","62-266","F2",1,1122277,"HTM",,9521083497,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","62-267","F2",1,1122277,"HTM",,9521083497,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","62-268","F2",1,1122277,"HTM",,9521083497,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","62-269","F2",1,1122277,"HTM",,9521083497,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","62-270","F2",1,1122277,"HTM",,9521083497,1,"INR",1,"USD",41011000,1/21/2013,"INR",1.00
"IN01","1-87-507","F2",1,1122342,"HTM",,9521083537,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","84-119","F2",1,1113432,"HTM",,9521083540,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","84-101","F2",1,1113432,"HTM",,9521083540,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","68-010","F2",1,1113432,"HTM",,9521083540,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","84-214","F2",1,1113432,"HTM",,9521083540,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","62-244","F2",1,1113432,"HTM",,9521083540,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","62-248","F2",1,1113432,"HTM",,9521083540,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","62-249","F2",1,1113432,"HTM",,9521083540,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","66-052","F2",1,1113432,"HTM",,9521083540,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","1-84-519","F2",1,1113432,"HTM",,9521083541,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","1-84-519","F2",1,1162660,"HTM",,9521083542,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","1-84-519","F2",1,1113258,"HTM",,9521083543,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","1-84-519","F2",1,1147201,"HTM",,9521083544,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","1-87-433","F2",1,1113012,"HTM",,9521083545,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","69-213","F2",1,1113012,"HTM",,9521083545,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","68-010","F2",1,1113012,"HTM",,9521083545,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","84-214","F2",1,1113012,"HTM",,9521083545,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","62-244","F2",1,1113012,"HTM",,9521083545,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","62-248","F2",1,1113012,"HTM",,9521083545,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","62-249","F2",1,1113012,"HTM",,9521083545,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","62-263","F2",1,1113012,"HTM",,9521083545,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","62-253","F2",1,1113012,"HTM",,9521083545,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","62-267","F2",1,1113012,"HTM",,9521083545,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","62-268","F2",1,1113012,"HTM",,9521083545,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","66-052","F2",1,1113012,"HTM",,9521083545,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","1-84-519","F2",1,1113012,"HTM",,9521083546,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","1-84-519","F2",1,1113119,"HTM",,9521083547,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
"IN01","1-84-519","F2",1,1113135,"HTM",,9521083548,1,"INR",1,"USD",41011000,1/22/2013,"INR",1.00
